H3,DATA_DT,TURNO,RISCO,PRED,ERRO
88a8100c49fffff,2026-01-18 11:40:28.943943,1,15.0,14.99,0.010000229
88a8100c49fffff,2026-02-27 07:40:28.943943,1,15.0,15.0,0.0
88a8100c49fffff,2026-04-03 12:10:28.943943,1,15.0,14.99,0.010000229
88a8100c49fffff,2026-02-16 15:40:28.943943,2,15.0,15.01,0.010000229
88a8100c49fffff,2026-01-04 21:40:28.943943,3,15.0,14.99,0.010000229
88a8100c49fffff,2026-01-31 20:40:28.943943,3,15.0,14.99,0.010000229
88a8100c49fffff,2026-03-26 20:40:28.943943,3,15.0,14.99,0.010000229
88a8100c49fffff,2026-04-04 20:10:28.943943,3,15.0,15.0,0.0
88a8100c4bfffff,2025-12-31 02:10:28.943943,0,15.0,15.01,0.010000229
88a8100c4bfffff,2026-01-22 01:10:28.943943,0,15.0,15.01,0.010000229
88a8100c4bfffff,2026-02-13 06:40:28.943943,0,15.0,15.01,0.010000229
88a8100c4bfffff,2026-03-19 05:40:28.943943,0,15.0,15.01,0.010000229
88a8100c4bfffff,2026-03-25 05:40:28.943943,0,15.0,15.0,0.0
88a8100c4bfffff,2026-04-01 02:10:28.943943,0,15.0,15.0,0.0
88a8100c4bfffff,2026-01-10 09:10:28.943943,1,15.0,15.0,0.0
88a8100c4bfffff,2026-02-07 08:40:28.943943,1,15.0,15.07,0.069999695
88a8100c4bfffff,2026-03-09 12:40:28.943943,1,15.0,15.0,0.0
88a8100c4bfffff,2026-03-16 11:10:28.943943,1,15.0,15.0,0.0
88a8100c4bfffff,2026-03-18 12:40:28.943943,1,15.0,15.0,0.0
88a8100c4bfffff,2025-12-28 17:10:28.943943,2,15.0,14.99,0.010000229
88a8100c4bfffff,2026-02-07 14:10:28.943943,2,15.0,15.04,0.03999996
88a8100c4bfffff,2026-02-15 15:40:28.943943,2,15.0,14.99,0.010000229
88a8100c4bfffff,2026-03-08 14:40:28.943943,2,15.0,14.99,0.010000229
88a8100c4bfffff,2026-03-16 17:40:28.943943,2,15.0,15.0,0.0
88a8100c4bfffff,2025-12-26 23:10:28.943943,3,15.0,15.0,0.0
88a8100c4bfffff,2026-01-25 19:10:28.943943,3,15.0,15.0,0.0
88a8100c4bfffff,2026-01-31 23:40:28.943943,3,15.0,14.99,0.010000229
88a8100c4bfffff,2026-02-04 20:10:28.943943,3,15.0,15.0,0.0
88a8100c4bfffff,2026-02-04 23:40:28.943943,3,15.0,15.01,0.010000229
88a8100c4bfffff,2026-03-15 20:40:28.943943,3,15.0,15.0,0.0
88a8100c4dfffff,2026-01-18 03:10:28.943943,0,15.0,15.0,0.0
88a8100c4dfffff,2026-01-24 02:40:28.943943,0,15.0,15.0,0.0
88a8100c4dfffff,2026-02-01 06:10:28.943943,0,15.0,15.0,0.0
88a8100c4dfffff,2026-03-20 06:40:28.943943,0,15.0,47.17,32.17
88a8100c4dfffff,2026-02-11 17:40:28.943943,2,15.0,14.99,0.010000229
88a8100c4dfffff,2026-02-18 14:40:28.943943,2,15.0,14.99,0.010000229
88a8100c4dfffff,2026-02-27 17:10:28.943943,2,15.0,14.99,0.010000229
88a8100c4dfffff,2026-03-03 15:10:28.943943,2,15.0,15.0,0.0
88a8100c4dfffff,2026-03-24 14:40:28.943943,2,15.0,15.0,0.0
88a8100c4dfffff,2026-04-04 17:10:28.943943,2,15.0,14.99,0.010000229
88a8100c4dfffff,2026-03-29 19:10:28.943943,3,15.0,14.99,0.010000229
88a8100c51fffff,2025-12-27 02:10:28.943943,0,15.0,14.99,0.010000229
88a8100c51fffff,2026-01-02 04:40:28.943943,0,15.0,14.99,0.010000229
88a8100c51fffff,2026-01-30 04:10:28.943943,0,15.0,14.99,0.010000229
88a8100c51fffff,2026-03-14 03:10:28.943943,0,15.0,14.99,0.010000229
88a8100c51fffff,2026-03-31 03:40:28.943943,0,15.0,14.99,0.010000229
88a8100c51fffff,2025-12-30 09:10:28.943943,1,15.0,15.0,0.0
88a8100c51fffff,2026-01-02 09:10:28.943943,1,15.0,15.0,0.0
88a8100c51fffff,2026-01-26 07:10:28.943943,1,15.0,15.0,0.0
88a8100c51fffff,2026-01-29 11:40:28.943943,1,15.0,15.0,0.0
88a8100c51fffff,2026-02-04 07:40:28.943943,1,15.0,15.0,0.0
88a8100c51fffff,2026-03-07 08:10:28.943943,1,15.0,14.86,0.14000034
88a8100c51fffff,2026-03-25 09:10:28.943943,1,15.0,15.0,0.0
88a8100c51fffff,2026-04-05 12:40:28.943943,1,15.0,15.09,0.09000015
88a8100c51fffff,2026-01-10 13:10:28.943943,2,15.0,15.0,0.0
88a8100c51fffff,2026-01-17 15:40:28.943943,2,15.0,15.0,0.0
88a8100c51fffff,2026-02-08 17:40:28.943943,2,15.0,15.0,0.0
88a8100c51fffff,2026-02-15 16:10:28.943943,2,15.0,15.0,0.0
88a8100c51fffff,2026-03-04 14:40:28.943943,2,15.0,15.0,0.0
88a8100c51fffff,2026-03-23 17:40:28.943943,2,15.0,15.0,0.0
88a8100c51fffff,2026-01-01 21:10:28.943943,3,15.0,15.0,0.0
88a8100c51fffff,2026-01-10 21:10:28.943943,3,15.0,15.0,0.0
88a8100c51fffff,2026-02-02 19:40:28.943943,3,15.0,15.0,0.0
88a8100c51fffff,2026-02-07 19:40:28.943943,3,60.0,59.62,0.38000107
88a8100c51fffff,2026-03-06 19:10:28.943943,3,60.0,60.04,0.040000916
88a8100c51fffff,2026-03-16 19:10:28.943943,3,15.0,15.0,0.0
88a8100c53fffff,2026-01-01 04:40:28.943943,0,15.0,14.99,0.010000229
88a8100c53fffff,2026-01-08 04:10:28.943943,0,15.0,14.99,0.010000229
88a8100c53fffff,2026-01-13 06:10:28.943943,0,15.0,14.99,0.010000229
88a8100c53fffff,2026-01-15 05:10:28.943943,0,15.0,14.99,0.010000229
88a8100c53fffff,2026-02-08 06:40:28.943943,0,15.0,15.0,0.0
88a8100c53fffff,2026-02-10 05:10:28.943943,0,15.0,14.99,0.010000229
88a8100c53fffff,2026-02-23 06:40:28.943943,0,15.0,14.99,0.010000229
88a8100c53fffff,2026-03-14 05:40:28.943943,0,15.0,14.99,0.010000229
88a8100c53fffff,2026-03-17 03:40:28.943943,0,15.0,14.99,0.010000229
88a8100c53fffff,2026-03-22 05:10:28.943943,0,15.0,15.0,0.0
88a8100c53fffff,2026-03-24 05:40:28.943943,0,15.0,14.99,0.010000229
88a8100c53fffff,2026-03-28 05:10:28.943943,0,15.0,15.0,0.0
88a8100c53fffff,2026-04-05 00:10:28.943943,0,60.0,55.53,4.470001
88a8100c53fffff,2026-04-05 06:10:28.943943,0,15.0,31.47,16.47
88a8100c53fffff,2025-12-24 09:10:28.943943,1,15.0,15.0,0.0
88a8100c53fffff,2025-12-29 10:40:28.943943,1,15.0,15.0,0.0
88a8100c53fffff,2026-01-08 09:40:28.943943,1,15.0,15.0,0.0
88a8100c53fffff,2026-01-21 10:10:28.943943,1,15.0,15.03,0.029999733
88a8100c53fffff,2026-01-25 08:10:28.943943,1,15.0,15.0,0.0
88a8100c53fffff,2026-02-03 10:40:28.943943,1,15.0,15.0,0.0
88a8100c53fffff,2026-02-15 09:40:28.943943,1,15.0,15.0,0.0
88a8100c53fffff,2026-03-26 10:40:28.943943,1,15.0,15.0,0.0
88a8100c53fffff,2026-04-02 08:40:28.943943,1,15.0,15.0,0.0
88a8100c53fffff,2025-12-24 18:10:28.943943,2,15.0,15.0,0.0
88a8100c53fffff,2025-12-31 18:40:28.943943,2,15.0,15.0,0.0
88a8100c53fffff,2026-01-04 18:10:28.943943,2,15.0,15.0,0.0
88a8100c53fffff,2026-01-06 18:10:28.943943,2,15.0,15.02,0.020000458
88a8100c53fffff,2026-01-14 14:40:28.943943,2,15.0,15.0,0.0
88a8100c53fffff,2026-02-16 15:10:28.943943,2,15.0,15.0,0.0
88a8100c53fffff,2026-02-16 17:10:28.943943,2,15.0,15.0,0.0
88a8100c53fffff,2026-01-17 21:40:28.943943,3,15.0,15.0,0.0
88a8100c53fffff,2026-02-11 22:40:28.943943,3,15.0,15.0,0.0
88a8100c53fffff,2026-03-28 23:10:28.943943,3,15.0,15.0,0.0
88a8100c55fffff,2026-01-11 01:10:28.943943,0,15.0,15.0,0.0
88a8100c55fffff,2026-01-23 00:40:28.943943,0,15.0,15.0,0.0
88a8100c55fffff,2026-01-28 05:10:28.943943,0,15.0,15.0,0.0
88a8100c55fffff,2026-01-30 01:10:28.943943,0,15.0,15.0,0.0
88a8100c55fffff,2026-02-13 03:40:28.943943,0,15.0,15.0,0.0
88a8100c55fffff,2026-03-02 03:40:28.943943,0,15.0,15.0,0.0
88a8100c55fffff,2026-03-05 02:10:28.943943,0,60.0,54.22,5.779999
88a8100c55fffff,2026-03-11 04:10:28.943943,0,15.0,15.0,0.0
88a8100c55fffff,2026-03-29 05:40:28.943943,0,15.0,15.0,0.0
88a8100c55fffff,2025-12-30 12:40:28.943943,1,15.0,15.0,0.0
88a8100c55fffff,2026-01-02 10:40:28.943943,1,15.0,15.01,0.010000229
88a8100c55fffff,2026-01-07 12:40:28.943943,1,15.0,14.71,0.28999996
88a8100c55fffff,2026-01-12 09:40:28.943943,1,15.0,15.0,0.0
88a8100c55fffff,2026-01-25 08:40:28.943943,1,15.0,15.0,0.0
88a8100c55fffff,2026-01-31 09:10:28.943943,1,15.0,15.0,0.0
88a8100c55fffff,2026-02-15 10:40:28.943943,1,15.0,15.0,0.0
88a8100c55fffff,2026-02-17 11:10:28.943943,1,15.0,15.0,0.0
88a8100c55fffff,2026-02-23 08:40:28.943943,1,15.0,15.0,0.0
88a8100c55fffff,2026-02-26 09:40:28.943943,1,15.0,15.0,0.0
88a8100c55fffff,2026-02-27 11:10:28.943943,1,15.0,15.01,0.010000229
88a8100c55fffff,2026-02-28 09:10:28.943943,1,15.0,15.0,0.0
88a8100c55fffff,2026-02-28 12:40:28.943943,1,15.0,15.0,0.0
88a8100c55fffff,2026-03-03 07:10:28.943943,1,15.0,15.01,0.010000229
88a8100c55fffff,2026-03-07 09:40:28.943943,1,15.0,15.0,0.0
88a8100c55fffff,2026-03-19 11:10:28.943943,1,15.0,15.0,0.0
88a8100c55fffff,2026-03-24 09:40:28.943943,1,15.0,15.0,0.0
88a8100c55fffff,2026-03-27 08:40:28.943943,1,15.0,15.0,0.0
88a8100c55fffff,2025-12-23 18:40:28.943943,2,15.0,15.0,0.0
88a8100c55fffff,2025-12-26 14:10:28.943943,2,15.0,15.0,0.0
88a8100c55fffff,2026-01-05 13:40:28.943943,2,15.0,14.84,0.15999985
88a8100c55fffff,2026-01-10 15:10:28.943943,2,15.0,15.0,0.0
88a8100c55fffff,2026-01-11 13:10:28.943943,2,15.0,15.0,0.0
88a8100c55fffff,2026-01-12 13:10:28.943943,2,15.0,15.0,0.0
88a8100c55fffff,2026-01-19 17:40:28.943943,2,15.0,15.0,0.0
88a8100c55fffff,2026-01-20 13:10:28.943943,2,15.0,14.97,0.029999733
88a8100c55fffff,2026-01-26 18:40:28.943943,2,15.0,15.0,0.0
88a8100c55fffff,2026-01-27 17:10:28.943943,2,15.0,15.0,0.0
88a8100c55fffff,2026-01-28 14:40:28.943943,2,15.0,15.0,0.0
88a8100c55fffff,2026-02-01 17:40:28.943943,2,15.0,15.0,0.0
88a8100c55fffff,2026-02-02 17:10:28.943943,2,15.0,15.0,0.0
88a8100c55fffff,2026-02-10 15:40:28.943943,2,15.0,15.0,0.0
88a8100c55fffff,2026-03-09 13:10:28.943943,2,15.0,15.0,0.0
88a8100c55fffff,2026-03-13 14:40:28.943943,2,15.0,15.0,0.0
88a8100c55fffff,2026-03-24 13:40:28.943943,2,15.0,15.0,0.0
88a8100c55fffff,2026-03-26 18:10:28.943943,2,15.0,15.0,0.0
88a8100c55fffff,2026-04-05 13:40:28.943943,2,15.0,15.19,0.18999958
88a8100c55fffff,2025-12-26 22:10:28.943943,3,15.0,15.0,0.0
88a8100c55fffff,2026-01-07 21:40:28.943943,3,60.0,59.18,0.8199997
88a8100c55fffff,2026-01-18 20:10:28.943943,3,15.0,15.0,0.0
88a8100c55fffff,2026-02-26 19:40:28.943943,3,15.0,15.0,0.0
88a8100c55fffff,2026-03-22 22:10:28.943943,3,15.0,15.0,0.0
88a8100c55fffff,2026-03-25 19:10:28.943943,3,15.0,15.0,0.0
88a8100c55fffff,2026-03-28 20:10:28.943943,3,15.0,15.0,0.0
88a8100c55fffff,2026-04-01 22:10:28.943943,3,15.0,15.0,0.0
88a8100c57fffff,2026-01-04 06:40:28.943943,0,15.0,14.99,0.010000229
88a8100c57fffff,2026-01-05 05:40:28.943943,0,60.0,54.64,5.3600006
88a8100c57fffff,2026-01-23 02:40:28.943943,0,15.0,14.99,0.010000229
88a8100c57fffff,2026-02-03 06:40:28.943943,0,15.0,14.99,0.010000229
88a8100c57fffff,2026-02-12 05:40:28.943943,0,15.0,14.99,0.010000229
88a8100c57fffff,2026-02-18 06:10:28.943943,0,15.0,14.99,0.010000229
88a8100c57fffff,2026-02-26 01:10:28.943943,0,15.0,14.99,0.010000229
88a8100c57fffff,2026-03-07 05:10:28.943943,0,60.0,54.78,5.220001
88a8100c57fffff,2026-03-08 05:40:28.943943,0,15.0,15.0,0.0
88a8100c57fffff,2026-03-20 01:10:28.943943,0,60.0,58.26,1.7400017
88a8100c57fffff,2026-03-21 02:40:28.943943,0,60.0,54.85,5.1500015
88a8100c57fffff,2026-03-24 05:10:28.943943,0,15.0,14.99,0.010000229
88a8100c57fffff,2026-03-26 00:40:28.943943,0,15.0,14.99,0.010000229
88a8100c57fffff,2026-03-31 01:10:28.943943,0,15.0,14.99,0.010000229
88a8100c57fffff,2026-04-02 06:10:28.943943,0,15.0,15.0,0.0
88a8100c57fffff,2026-04-04 05:40:28.943943,0,15.0,14.99,0.010000229
88a8100c57fffff,2026-01-01 08:10:28.943943,1,15.0,15.0,0.0
88a8100c57fffff,2026-01-07 10:10:28.943943,1,15.0,14.95,0.05000019
88a8100c57fffff,2026-01-09 09:40:28.943943,1,15.0,15.0,0.0
88a8100c57fffff,2026-01-23 09:40:28.943943,1,15.0,15.01,0.010000229
88a8100c57fffff,2026-01-23 12:10:28.943943,1,15.0,15.01,0.010000229
88a8100c57fffff,2026-01-25 07:10:28.943943,1,15.0,15.0,0.0
88a8100c57fffff,2026-01-28 10:40:28.943943,1,15.0,15.0,0.0
88a8100c57fffff,2026-02-01 11:10:28.943943,1,15.0,15.0,0.0
88a8100c57fffff,2026-02-02 07:10:28.943943,1,15.0,15.0,0.0
88a8100c57fffff,2026-02-17 12:10:28.943943,1,15.0,15.0,0.0
88a8100c57fffff,2026-03-10 09:10:28.943943,1,15.0,15.0,0.0
88a8100c57fffff,2026-03-30 08:40:28.943943,1,15.0,15.0,0.0
88a8100c57fffff,2026-04-02 11:10:28.943943,1,15.0,15.0,0.0
88a8100c57fffff,2026-04-03 09:10:28.943943,1,15.0,15.0,0.0
88a8100c57fffff,2025-12-24 18:40:28.943943,2,15.0,15.0,0.0
88a8100c57fffff,2025-12-25 13:10:28.943943,2,15.0,15.0,0.0
88a8100c57fffff,2026-02-09 13:40:28.943943,2,15.0,15.0,0.0
88a8100c57fffff,2026-02-22 13:10:28.943943,2,15.0,15.0,0.0
88a8100c57fffff,2026-02-22 15:40:28.943943,2,15.0,15.0,0.0
88a8100c57fffff,2026-02-28 15:40:28.943943,2,15.0,15.0,0.0
88a8100c57fffff,2026-03-06 16:40:28.943943,2,15.0,15.0,0.0
88a8100c57fffff,2026-03-12 13:40:28.943943,2,15.0,15.0,0.0
88a8100c57fffff,2026-03-22 15:10:28.943943,2,15.0,15.0,0.0
88a8100c57fffff,2026-03-22 15:40:28.943943,2,15.0,15.0,0.0
88a8100c57fffff,2026-03-23 15:10:28.943943,2,15.0,15.0,0.0
88a8100c57fffff,2026-04-05 18:40:28.943943,2,15.0,15.12,0.119999886
88a8100c57fffff,2025-12-31 21:10:28.943943,3,15.0,15.0,0.0
88a8100c57fffff,2026-01-03 20:40:28.943943,3,15.0,15.0,0.0
88a8100c57fffff,2026-01-05 20:40:28.943943,3,60.0,58.08,1.9199982
88a8100c57fffff,2026-01-25 20:40:28.943943,3,15.0,15.0,0.0
88a8100c57fffff,2026-01-27 21:40:28.943943,3,15.0,15.0,0.0
88a8100c57fffff,2026-01-31 22:10:28.943943,3,15.0,15.0,0.0
88a8100c57fffff,2026-02-11 19:40:28.943943,3,15.0,15.0,0.0
88a8100c57fffff,2026-03-02 20:10:28.943943,3,15.0,15.0,0.0
88a8100c57fffff,2026-03-06 20:10:28.943943,3,60.0,60.25,0.25
88a8100c57fffff,2026-03-10 21:40:28.943943,3,15.0,15.0,0.0
88a8100c57fffff,2026-03-13 21:10:28.943943,3,15.0,15.0,0.0
88a8100c57fffff,2026-03-18 21:40:28.943943,3,15.0,15.0,0.0
88a8100c57fffff,2026-03-19 21:10:28.943943,3,15.0,15.0,0.0
88a8100c57fffff,2026-03-27 19:10:28.943943,3,15.0,15.0,0.0
88a8100c59fffff,2025-12-29 06:40:28.943943,0,15.0,14.99,0.010000229
88a8100c59fffff,2025-12-30 06:40:28.943943,0,15.0,15.0,0.0
88a8100c59fffff,2026-01-14 00:40:28.943943,0,15.0,15.0,0.0
88a8100c59fffff,2026-01-26 00:10:28.943943,0,15.0,15.0,0.0
88a8100c59fffff,2026-04-04 03:10:28.943943,0,15.0,14.99,0.010000229
88a8100c59fffff,2026-04-05 05:10:28.943943,0,60.0,56.01,3.9900017
88a8100c59fffff,2026-02-21 11:40:28.943943,1,15.0,14.9,0.10000038
88a8100c59fffff,2026-01-15 14:10:28.943943,2,15.0,15.0,0.0
88a8100c59fffff,2026-03-04 18:40:28.943943,2,15.0,15.0,0.0
88a8100c59fffff,2026-04-01 13:40:28.943943,2,15.0,15.0,0.0
88a8100c59fffff,2026-03-25 23:10:28.943943,3,15.0,15.0,0.0
88a8100c59fffff,2026-04-02 19:40:28.943943,3,15.0,15.0,0.0
88a8100c5bfffff,2026-02-08 06:10:28.943943,0,15.0,14.96,0.03999996
88a8100c5bfffff,2026-02-28 06:40:28.943943,0,15.0,14.99,0.010000229
88a8100c5bfffff,2026-03-28 05:40:28.943943,0,15.0,15.0,0.0
88a8100c5bfffff,2026-02-15 12:10:28.943943,1,15.0,15.0,0.0
88a8100c5bfffff,2026-03-04 09:40:28.943943,1,15.0,15.0,0.0
88a8100c5bfffff,2026-02-11 14:10:28.943943,2,15.0,15.0,0.0
88a8100c5bfffff,2026-01-15 21:40:28.943943,3,15.0,15.0,0.0
88a8100c5bfffff,2026-02-09 23:10:28.943943,3,15.0,15.01,0.010000229
88a8100c5dfffff,2025-12-25 01:10:28.943943,0,15.0,14.99,0.010000229
88a8100c5dfffff,2026-01-12 05:40:28.943943,0,15.0,14.99,0.010000229
88a8100c5dfffff,2026-03-09 02:10:28.943943,0,15.0,14.99,0.010000229
88a8100c5dfffff,2026-04-05 01:10:28.943943,0,60.0,59.23,0.77000046
88a8100c5dfffff,2026-01-09 10:40:28.943943,1,15.0,15.0,0.0
88a8100c5dfffff,2026-01-12 07:10:28.943943,1,15.0,15.0,0.0
88a8100c5dfffff,2026-01-28 11:40:28.943943,1,15.0,15.01,0.010000229
88a8100c5dfffff,2026-02-10 11:10:28.943943,1,15.0,15.01,0.010000229
88a8100c5dfffff,2026-02-28 12:10:28.943943,1,15.0,15.0,0.0
88a8100c5dfffff,2026-03-01 10:40:28.943943,1,15.0,15.0,0.0
88a8100c5dfffff,2026-03-24 07:40:28.943943,1,15.0,15.0,0.0
88a8100c5dfffff,2026-01-03 14:40:28.943943,2,15.0,15.0,0.0
88a8100c5dfffff,2026-01-14 13:10:28.943943,2,15.0,15.0,0.0
88a8100c5dfffff,2026-02-02 14:10:28.943943,2,15.0,15.0,0.0
88a8100c5dfffff,2026-02-17 13:10:28.943943,2,15.0,15.0,0.0
88a8100c5dfffff,2026-02-24 18:40:28.943943,2,15.0,15.0,0.0
88a8100c5dfffff,2026-03-06 17:40:28.943943,2,15.0,14.99,0.010000229
88a8100c5dfffff,2026-03-06 18:10:28.943943,2,15.0,14.98,0.020000458
88a8100c5dfffff,2026-04-01 18:40:28.943943,2,15.0,15.01,0.010000229
88a8100c5dfffff,2025-12-30 21:10:28.943943,3,15.0,15.01,0.010000229
88a8100c5dfffff,2026-01-10 22:10:28.943943,3,15.0,15.0,0.0
88a8100c5dfffff,2026-02-07 21:10:28.943943,3,60.0,59.98,0.020000458
88a8100c5dfffff,2026-02-13 22:40:28.943943,3,15.0,15.0,0.0
88a8100c5dfffff,2026-02-17 22:40:28.943943,3,15.0,15.01,0.010000229
88a8100c5dfffff,2026-03-09 22:10:28.943943,3,15.0,15.0,0.0
88a8100c5dfffff,2026-03-15 22:10:28.943943,3,15.0,15.0,0.0
88a8100c5dfffff,2026-03-21 19:10:28.943943,3,60.0,60.25,0.25
88a8100c61fffff,2025-12-25 06:40:28.943943,0,15.0,15.01,0.010000229
88a8100c61fffff,2026-01-22 00:10:28.943943,0,15.0,15.0,0.0
88a8100c61fffff,2026-02-24 03:40:28.943943,0,15.0,15.0,0.0
88a8100c61fffff,2026-03-20 02:40:28.943943,0,60.0,57.71,2.290001
88a8100c61fffff,2026-04-04 03:40:28.943943,0,15.0,15.0,0.0
88a8100c61fffff,2026-02-06 10:40:28.943943,1,15.0,15.07,0.069999695
88a8100c61fffff,2026-02-26 11:10:28.943943,1,15.0,15.0,0.0
88a8100c61fffff,2026-03-06 12:40:28.943943,1,15.0,15.06,0.06000042
88a8100c61fffff,2026-03-09 09:40:28.943943,1,15.0,15.0,0.0
88a8100c61fffff,2026-04-06 10:40:28.943943,1,15.0,15.27,0.27000046
88a8100c61fffff,2026-01-09 16:10:28.943943,2,15.0,15.0,0.0
88a8100c61fffff,2026-02-09 15:40:28.943943,2,15.0,15.0,0.0
88a8100c61fffff,2026-02-14 17:10:28.943943,2,15.0,15.0,0.0
88a8100c61fffff,2026-02-16 14:10:28.943943,2,15.0,15.01,0.010000229
88a8100c61fffff,2026-02-18 18:10:28.943943,2,15.0,15.0,0.0
88a8100c61fffff,2026-02-20 16:10:28.943943,2,15.0,15.0,0.0
88a8100c61fffff,2025-12-31 20:40:28.943943,3,15.0,15.0,0.0
88a8100c61fffff,2026-01-13 20:40:28.943943,3,15.0,14.99,0.010000229
88a8100c61fffff,2026-02-18 19:40:28.943943,3,15.0,15.01,0.010000229
88a8100c61fffff,2026-02-19 19:40:28.943943,3,15.0,15.0,0.0
88a8100c61fffff,2026-03-10 23:40:28.943943,3,15.0,15.0,0.0
88a8100c63fffff,2026-02-01 01:10:28.943943,0,15.0,15.0,0.0
88a8100c63fffff,2026-02-09 01:10:28.943943,0,15.0,15.0,0.0
88a8100c63fffff,2026-02-15 00:10:28.943943,0,15.0,15.01,0.010000229
88a8100c63fffff,2026-02-17 06:40:28.943943,0,15.0,15.0,0.0
88a8100c63fffff,2026-02-22 04:40:28.943943,0,15.0,15.0,0.0
88a8100c63fffff,2026-03-09 01:40:28.943943,0,15.0,15.01,0.010000229
88a8100c63fffff,2026-01-16 11:40:28.943943,1,15.0,15.0,0.0
88a8100c63fffff,2026-01-18 11:10:28.943943,1,15.0,15.0,0.0
88a8100c63fffff,2026-02-10 12:10:28.943943,1,15.0,15.0,0.0
88a8100c63fffff,2026-02-14 12:10:28.943943,1,15.0,15.0,0.0
88a8100c63fffff,2026-02-17 11:40:28.943943,1,15.0,15.0,0.0
88a8100c63fffff,2026-02-20 07:10:28.943943,1,15.0,15.06,0.06000042
88a8100c63fffff,2026-03-02 11:40:28.943943,1,15.0,15.0,0.0
88a8100c63fffff,2026-03-20 07:40:28.943943,1,15.0,15.01,0.010000229
88a8100c63fffff,2026-03-27 12:40:28.943943,1,15.0,15.0,0.0
88a8100c63fffff,2025-12-26 15:10:28.943943,2,15.0,15.0,0.0
88a8100c63fffff,2026-01-05 15:40:28.943943,2,15.0,15.23,0.22999954
88a8100c63fffff,2026-01-10 17:40:28.943943,2,15.0,15.0,0.0
88a8100c63fffff,2026-01-17 15:10:28.943943,2,15.0,15.0,0.0
88a8100c63fffff,2026-01-18 15:10:28.943943,2,15.0,15.0,0.0
88a8100c63fffff,2026-02-07 13:10:28.943943,2,15.0,14.95,0.05000019
88a8100c63fffff,2026-02-11 13:10:28.943943,2,15.0,15.0,0.0
88a8100c63fffff,2026-02-12 15:10:28.943943,2,15.0,15.0,0.0
88a8100c63fffff,2026-04-01 17:10:28.943943,2,15.0,15.0,0.0
88a8100c63fffff,2026-04-02 15:40:28.943943,2,15.0,15.0,0.0
88a8100c63fffff,2025-12-25 23:10:28.943943,3,15.0,15.0,0.0
88a8100c63fffff,2026-01-01 23:40:28.943943,3,15.0,15.0,0.0
88a8100c63fffff,2026-01-06 19:40:28.943943,3,60.0,59.83,0.16999817
88a8100c63fffff,2026-01-11 23:40:28.943943,3,15.0,15.0,0.0
88a8100c63fffff,2026-01-17 22:40:28.943943,3,15.0,15.0,0.0
88a8100c63fffff,2026-01-19 21:10:28.943943,3,15.0,15.0,0.0
88a8100c63fffff,2026-01-20 20:10:28.943943,3,60.0,59.78,0.22000122
88a8100c63fffff,2026-01-21 19:40:28.943943,3,60.0,60.37,0.36999893
88a8100c63fffff,2026-02-03 23:10:28.943943,3,15.0,15.0,0.0
88a8100c63fffff,2026-02-05 20:10:28.943943,3,60.0,60.01,0.0099983215
88a8100c63fffff,2026-02-06 19:40:28.943943,3,60.0,60.06,0.060001373
88a8100c63fffff,2026-02-22 22:10:28.943943,3,15.0,15.0,0.0
88a8100c63fffff,2026-02-25 22:10:28.943943,3,15.0,15.0,0.0
88a8100c63fffff,2026-02-27 22:40:28.943943,3,15.0,15.0,0.0
88a8100c63fffff,2026-03-09 20:40:28.943943,3,15.0,15.0,0.0
88a8100c63fffff,2026-03-10 20:10:28.943943,3,15.0,15.0,0.0
88a8100c63fffff,2026-03-11 21:10:28.943943,3,15.0,15.0,0.0
88a8100c63fffff,2026-03-12 19:10:28.943943,3,15.0,15.0,0.0
88a8100c63fffff,2026-03-17 21:10:28.943943,3,15.0,15.0,0.0
88a8100c63fffff,2026-03-31 20:10:28.943943,3,15.0,15.0,0.0
88a8100c65fffff,2026-02-01 02:10:28.943943,0,15.0,15.0,0.0
88a8100c65fffff,2026-02-06 05:10:28.943943,0,60.0,58.8,1.2000008
88a8100c65fffff,2026-03-02 02:10:28.943943,0,15.0,15.0,0.0
88a8100c65fffff,2026-03-06 00:10:28.943943,0,60.0,58.72,1.2799988
88a8100c65fffff,2026-03-11 03:40:28.943943,0,15.0,15.0,0.0
88a8100c65fffff,2026-01-01 08:40:28.943943,1,15.0,15.0,0.0
88a8100c65fffff,2026-01-05 07:40:28.943943,1,15.0,15.38,0.3800001
88a8100c65fffff,2026-01-06 07:10:28.943943,1,15.0,15.27,0.27000046
88a8100c65fffff,2026-01-09 12:40:28.943943,1,15.0,15.0,0.0
88a8100c65fffff,2026-01-30 07:40:28.943943,1,15.0,15.0,0.0
88a8100c65fffff,2026-02-20 09:40:28.943943,1,15.0,15.27,0.27000046
88a8100c65fffff,2026-03-03 12:40:28.943943,1,15.0,15.0,0.0
88a8100c65fffff,2026-03-15 07:10:28.943943,1,15.0,15.0,0.0
88a8100c65fffff,2026-01-18 13:40:28.943943,2,15.0,15.0,0.0
88a8100c65fffff,2026-01-23 15:40:28.943943,2,15.0,15.0,0.0
88a8100c65fffff,2026-02-17 16:40:28.943943,2,15.0,15.0,0.0
88a8100c65fffff,2026-03-03 15:40:28.943943,2,15.0,15.03,0.029999733
88a8100c65fffff,2026-03-08 15:10:28.943943,2,15.0,15.01,0.010000229
88a8100c65fffff,2026-04-03 17:40:28.943943,2,15.0,15.0,0.0
